msg_id,timestamp_raw,timestamp_et,date_et,time_et,hour_et,minute_et,day_of_week,has_image,image_file,text,msg_type,spx_levels,main_level,stop_level,below_level,above_level,is_hero,has_hourly_stop,has_daily_stop,is_scalper,source_file,spy_at_alert,spx_approx_at_alert,otm_pct,distance_from_level,spx_above_level,option_strike_used,option_ticker,option_price_at_alert,option_price_eod,option_max_after_alert,option_min_after_alert,option_pct_gain_max,option_pct_loss_max,is_winner,is_loser,time_to_max_minutes
30791,25.02.2026 17:58:17 UTC+03:00,2026-02-25 09:58:17,2026-02-25,09:58,9,58,Wednesday,True,photos/photo_22053@25-02-2026_17-58-17.jpg,$SPX ⚡️PUT HERO⚡️ شخصاً مضارب بوت ⛔️ ادنى 6950-6940☑️ ينجح بكسر 6910-6900💰 #قرارك دائماً,SPX_PUT_HERO,"6950,6940,6910,6900",6950.0,,6950.0,,True,False,False,True,telegram_data/messages2.html,691.26,6912.6,-0.541,-37.4,False,6950.0,O:SPXW260225P06950000,23.1,3.2,32.4,0.9,40.3,-96.1,False,True,17.716666666666665
30852,26.02.2026 21:49:42 UTC+03:00,2026-02-26 13:49:42,2026-02-26,13:49,13,49,Thursday,True,photos/photo_22101@26-02-2026_21-49-42.jpg,$SPX PUT HERO⚡️ مناسب البوت ادنى 6921-6906⛔️ دخولك من ارباحك اليوم💰 وبدون كميات والمخاطرة جداً عالية 🔥,SPX_PUT_HERO,"6921,6906",6921.0,,6921.0,,True,False,False,False,telegram_data/messages2.html,687.185,6871.849999999999,-0.715,-49.2,False,,,,,,,,,,,
30942,02.03.2026 18:25:07 UTC+03:00,2026-03-02 10:25:07,2026-03-02,10:25,10,25,Monday,True,photos/photo_22152@02-03-2026_18-25-07.jpg,$SPX ⚡️PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31036,04.03.2026 15:23:50 UTC+03:00,2026-03-04 07:23:50,2026-03-04,07:23,7,23,Wednesday,True,photos/photo_22222@04-03-2026_15-23-50.jpg,#US500 ⚡️ PUT HERO⚡️ STOP 🛑 6845 (1H) للمضارب⛔️,SPX_PUT_HERO,6845,6845.0,6845.0,,,True,True,False,True,telegram_data/messages3.html,680.1,6801.0,-0.647,-44.0,False,6845.0,O:SPXW260304P06845000,24.3,0.03,44.07,0.03,81.4,-99.9,True,True,141.16666666666666
31196,09.03.2026 05:44:24 UTC+03:00,2026-03-08 22:44:24,2026-03-08,22:44,22,44,Sunday,True,photos/photo_22335@09-03-2026_05-44-24.jpg,#US500 ⚡️ $SPX CALL HERO ⬇️ مع الأفتتـاح ونراقب ونحدث ان شاءلله ⛔️مناطق دعوم 6570-6550⛔️ مهم‼️المحافظة عليها⚡️ يعطينا ارتداد اليوم لمضارب الكول المخاطرة عالية جداً جداً 🔥,SPX_CALL_ALERT,"6570,6550",6570.0,,,,True,False,False,True,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31213,09.03.2026 16:23:10 UTC+03:00,2026-03-09 09:23:10,2026-03-09,09:23,9,23,Monday,True,photos/photo_22349@09-03-2026_16-23-10.jpg,#US500 ⚡️ تجاوز 6700-6710 انفجار 💥CALL✅,SPX_CALL_ALERT,"6700,6710",6700.0,,,,False,False,False,False,telegram_data/messages3.html,666.13,6661.3,-0.581,-38.7,False,6700.0,O:SPXW260309C06700000,25.92,94.2,108.0,5.1,316.7,-80.3,True,True,374.8333333333333
31214,09.03.2026 16:47:02 UTC+03:00,2026-03-09 09:47:02,2026-03-09,09:47,9,47,Monday,True,photos/photo_22350@09-03-2026_16-47-02.jpg,$SPX CALL HERO⚡️ STOP 🛑 6620-6600⛔️,SPX_CALL_ALERT,"6620,6600",6620.0,6620.0,,,True,False,False,False,telegram_data/messages3.html,664.62,6646.2,0.394,26.2,True,6620.0,O:SPXW260309C06620000,51.8,175.57,175.57,35.7,238.9,-31.1,True,False,346.96666666666664
31230,10.03.2026 14:17:57 UTC+03:00,2026-03-10 07:17:57,2026-03-10,07:17,7,17,Tuesday,True,photos/photo_22357@10-03-2026_14-17-57.jpg,#US500 ⚡️4H ( PUT HERO)❤️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31257,10.03.2026 16:49:30 UTC+03:00,2026-03-10 09:49:30,2026-03-10,09:49,9,49,Tuesday,True,photos/photo_22375@10-03-2026_16-49-30.jpg,$SPX PUT HERO⚡️ كسر نقطة 6770-6760❤️ مناطق رفض 6820-6845⛔️,SPX_PUT_HERO,"6770,6760,6820,6845",6770.0,,,,True,False,False,False,telegram_data/messages3.html,677.29,6772.9,0.043,2.9,True,6770.0,O:SPXW260310P06770000,16.4,0.03,28.15,0.03,71.6,-99.8,True,True,19.5
31261,10.03.2026 18:23:19 UTC+03:00,2026-03-10 11:23:19,2026-03-10,11:23,11,23,Tuesday,True,photos/photo_22378@10-03-2026_18-23-19.jpg,$SPX !!! PUT HERO⚡️ مناسب للمضارب أدنى 6845⛔️ مخاطره عاليه ويفضل كسر ⬇️ 6815-6800❤️💰,SPX_PUT_HERO,"6845,6815,6800",6845.0,,6845.0,,True,False,False,True,telegram_data/messages3.html,681.24,6812.4,-0.479,-32.6,False,6845.0,O:SPXW260310P06845000,28.0,66.75,69.56,10.3,148.4,-63.2,True,True,272.68333333333334
31296,11.03.2026 03:35:45 UTC+03:00,2026-03-10 20:35:45,2026-03-10,20:35,20,35,Tuesday,True,photos/photo_22401@11-03-2026_03-35-45.jpg,#US500 ⚡️PUT HERO ! شموع 4 ساعات⛔️!!!!,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31325,11.03.2026 16:49:07 UTC+03:00,2026-03-11 09:49:07,2026-03-11,09:49,9,49,Wednesday,True,photos/photo_22411@11-03-2026_16-49-07.jpg,$SPX PUT HERO⚡️ مناسب ادنى 6820-6800⛔️,SPX_PUT_HERO,"6820,6800",6820.0,,6820.0,,True,False,False,False,telegram_data/messages3.html,676.69,6766.900000000001,-0.785,-53.1,False,6820.0,O:SPXW260311P06820000,50.27,46.23,74.43,26.5,48.1,-47.3,False,True,228.88333333333333
31333,11.03.2026 20:09:47 UTC+03:00,2026-03-11 13:09:47,2026-03-11,13:09,13,9,Wednesday,True,photos/photo_22418@11-03-2026_20-09-47.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31337,11.03.2026 22:41:25 UTC+03:00,2026-03-11 15:41:25,2026-03-11,15:41,15,41,Wednesday,True,photos/photo_22422@11-03-2026_22-41-25.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31377,12.03.2026 16:51:30 UTC+03:00,2026-03-12 09:51:30,2026-03-12,09:51,9,51,Thursday,True,photos/photo_22443@12-03-2026_16-51-30.jpg,$SPX !!!!! اغلاق ساعة ادنى 6693 يكمل هبوط🩸 أعلاها مضاربي CALL🔥 تجاوز نقطة 6735 سريع الكول✅,SPX_CALL_ALERT,"6693,6735",6693.0,,6693.0,,False,True,False,True,telegram_data/messages3.html,670.19,6701.900000000001,0.133,8.9,True,,,,,,,,,,,
31383,12.03.2026 17:40:10 UTC+03:00,2026-03-12 10:40:10,2026-03-12,10:40,10,40,Thursday,True,photos/photo_22447@12-03-2026_17-40-10.jpg,$SPX CALL HERO!!⚡️ STOP 🛑 6680-6670 ( اغلاق ساعة  ) نشوف اغلاق الساعة القـادمة,SPX_CALL_ALERT,"6680,6670",6680.0,6680.0,,,True,True,False,False,telegram_data/messages3.html,667.925,6679.25,-0.011,-0.8,False,6680.0,O:SPXW260312C06680000,26.8,0.05,48.39,0.02,80.6,-99.9,True,True,101.83333333333333
31387,12.03.2026 22:49:02 UTC+03:00,2026-03-12 15:49:02,2026-03-12,15:49,15,49,Thursday,True,photos/photo_22450@12-03-2026_22-49-02.jpg,$SPX ⚡️CALL HERO!⚡️ بشرط المحافظة على 6670⛔️ وممنـــوع الإغلاق أدناها🚨,SPX_CALL_ALERT,6670,6670.0,,,,True,False,False,False,telegram_data/messages3.html,666.72,6667.200000000001,-0.042,-2.8,False,6670.0,O:SPXW260312C06670000,9.9,2.75,11.4,1.5,15.2,-84.8,False,True,5.966666666666667
31396,13.03.2026 12:20:19 UTC+03:00,2026-03-13 05:20:19,2026-03-13,05:20,5,20,Friday,True,photos/photo_22457@13-03-2026_12-20-19.jpg,#US500 ⚡️ ثبات أعلى 6680-6700 (CALL)✅🔥 دعوم جيده ⛔️6615-6635⛔️,SPX_CALL_ALERT,"6680,6700,6615,6635",6680.0,,,6680.0,False,False,False,False,telegram_data/messages3.html,666.28,6662.799999999999,-0.258,-17.2,False,6680.0,O:SPXW260313C06680000,45.0,0.04,58.36,0.02,29.7,-100.0,False,True,265.68333333333334
31411,13.03.2026 18:40:25 UTC+03:00,2026-03-13 11:40:25,2026-03-13,11:40,11,40,Friday,True,photos/photo_22470@13-03-2026_18-40-25.jpg,$SPX CALL HERO⚡️ مناطق ارتداد 6635-6640⛔️ ممنوع كسرها ومناسب للمضارب🔥,SPX_CALL_ALERT,"6635,6640",6635.0,,,,True,False,False,True,telegram_data/messages3.html,664.47,6644.700000000001,0.146,9.7,True,6635.0,O:SPXW260313C06635000,27.5,0.05,35.4,0.03,28.7,-99.9,False,True,6.583333333333333
31412,13.03.2026 18:48:53 UTC+03:00,2026-03-13 11:48:53,2026-03-13,11:48,11,48,Friday,True,photos/photo_22471@13-03-2026_18-48-53.jpg,#US500 ⚡️ CALL HERO⚡️ الوقف ساعة أدنى 6635❌,SPX_CALL_ALERT,6635,6635.0,,6635.0,,True,False,False,False,telegram_data/messages3.html,664.34,6643.400000000001,0.126,8.4,True,6635.0,O:SPXW260313C06635000,30.0,0.05,32.31,0.03,7.7,-99.9,False,True,23.116666666666667
31431,16.03.2026 17:24:22 UTC+03:00,2026-03-16 10:24:22,2026-03-16,10:24,10,24,Monday,True,photos/photo_22483@16-03-2026_17-24-22.jpg,$SPX PUT⚡️STOP: 6735❌1H,SPX_PUT_ALERT,6735,6735.0,,,,False,True,False,False,telegram_data/messages3.html,670.995,6709.95,-0.373,-25.1,False,6735.0,O:SPXW260316P06735000,26.33,40.7,54.05,12.2,105.3,-53.7,True,True,121.63333333333334
31441,16.03.2026 21:54:42 UTC+03:00,2026-03-16 14:54:42,2026-03-16,14:54,14,54,Monday,True,photos/photo_22491@16-03-2026_21-54-42.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31461,17.03.2026 16:45:06 UTC+03:00,2026-03-17 09:45:06,2026-03-17,09:45,9,45,Tuesday,True,photos/photo_22507@17-03-2026_16-45-06.jpg,$SPX ( PUT HERO⚡️) STOP 🛑 6768-6755 ❌ 1H,SPX_PUT_HERO,"6768,6755",6768.0,6768.0,,,True,True,False,False,telegram_data/messages3.html,673.93,6739.299999999999,-0.426,-28.7,False,,,,,,,,,,,
31489,17.03.2026 19:28:32 UTC+03:00,2026-03-17 12:28:32,2026-03-17,12:28,12,28,Tuesday,True,photos/photo_22529@17-03-2026_19-28-32.jpg,$SPX PUT HERO⚡️ أدنى 6735-6730 ( ضارب بوت )❤️ كسر نقاط 6710-6700 دبلات💰🐻,SPX_PUT_HERO,"6735,6730,6710,6700",6735.0,,6735.0,,True,False,False,False,telegram_data/messages3.html,671.21,6712.1,-0.341,-22.9,False,6735.0,O:SPXW260317P06735000,17.98,17.5,21.52,7.6,19.7,-57.7,False,True,5.466666666666667
31495,17.03.2026 20:11:44 UTC+03:00,2026-03-17 13:11:44,2026-03-17,13:11,13,11,Tuesday,True,photos/photo_22534@17-03-2026_20-11-44.jpg,$SPX (W) PUT HERO ! اليوم⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31496,17.03.2026 20:11:44 UTC+03:00,2026-03-17 13:11:44,2026-03-17,13:11,13,11,Tuesday,True,photos/photo_22535@17-03-2026_20-11-44.jpg,$SPX (W) PUT HERO ! اليوم⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31502,17.03.2026 20:43:28 UTC+03:00,2026-03-17 13:43:28,2026-03-17,13:43,13,43,Tuesday,True,photos/photo_22541@17-03-2026_20-43-28.jpg,$SPX (W) PUT HERO ! اليوم⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31510,17.03.2026 21:22:51 UTC+03:00,2026-03-17 14:22:51,2026-03-17,14:22,14,22,Tuesday,True,photos/photo_22547@17-03-2026_21-22-51.jpg,$SPX ⚡️ PUT HERO💰 STOP 🛑 6735 ❌ 15m Closing,SPX_PUT_HERO,6735,6735.0,6735.0,,,True,False,False,False,telegram_data/messages3.html,671.34,6713.400000000001,-0.322,-21.6,False,6735.0,O:SPXW260317P06735000,14.06,17.5,20.23,11.0,43.9,-21.8,False,False,94.15
31521,18.03.2026 17:10:06 UTC+03:00,2026-03-18 10:10:06,2026-03-18,10:10,10,10,Wednesday,True,photos/photo_22552@18-03-2026_17-10-06.jpg,$SPX ⚡️ اغلاق ربع ساعة اعلى 6715 CALL💚 اغلاق ربع ساعة ادنى 6680 PUT❤️ بشكل عام المحور عندنا 6735⛔️ أعلاها يكون صعود قوي🔥🐂 ادناها مازال سلبي جداً 🩸🐻,SPX_PUT_ALERT,"6715,6680,6735",6715.0,,6680.0,6715.0,False,False,False,False,telegram_data/messages3.html,668.24,6682.4,-0.488,-32.6,False,6715.0,O:SPXW260318P06715000,35.6,87.25,87.53,34.7,145.9,-2.5,True,False,334.9
31527,18.03.2026 21:08:46 UTC+03:00,2026-03-18 14:08:46,2026-03-18,14:08,14,8,Wednesday,True,photos/photo_22557@18-03-2026_21-08-46.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31577,19.03.2026 17:31:53 UTC+03:00,2026-03-19 10:31:53,2026-03-19,10:31,10,31,Thursday,True,photos/photo_22602@19-03-2026_17-31-53.jpg,$SPX CALL HERO ⚡️ STOP 🛑 6555-6550❌,SPX_CALL_ALERT,"6555,6550",6555.0,6555.0,,,True,False,False,False,telegram_data/messages3.html,657.74,6577.4,0.341,22.4,True,6555.0,O:SPXW260319C06555000,39.95,52.9,80.27,18.3,100.9,-54.2,True,True,275.1166666666667
31628,20.03.2026 20:53:55 UTC+03:00,2026-03-20 13:53:55,2026-03-20,13:53,13,53,Friday,True,photos/photo_22647@20-03-2026_20-53-55.jpg,$SPX CALL HERO⚡️ STOP 🛑 6525❌ مخاطرة ⚠️ عالية جداً ومن أرباحك💰,SPX_CALL_ALERT,6525,6525.0,6525.0,,,True,False,False,False,telegram_data/messages3.html,651.342,6513.42,-0.178,-11.6,False,6525.0,O:SPXW260320C06525000,20.3,0.03,21.92,0.02,8.0,-99.9,False,True,6.083333333333333
31677,23.03.2026 04:44:40 UTC+03:00,2026-03-22 21:44:40,2026-03-22,21:44,21,44,Sunday,True,photos/photo_22670@23-03-2026_04-44-40.jpg,#US500 ⚡️ #تحديث ⚡️ ضارب PUT ادنى 6540-6525⛔️ بدون كميات والعقود متضخمه🔥,SPX_PUT_ALERT,"6540,6525",6540.0,,6540.0,,False,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31683,23.03.2026 11:39:43 UTC+03:00,2026-03-23 04:39:43,2026-03-23,04:39,4,39,Monday,True,photos/photo_22673@23-03-2026_11-39-43.jpg,#US500 ⚡️ #تحديث ⚡️ ضارب PUT ادنى 6525-6510⛔️ بدون كميات والعقود متضخمه🔥,SPX_PUT_ALERT,"6525,6510",6525.0,,6525.0,,False,False,False,False,telegram_data/messages3.html,644.5,6445.0,-1.241,-80.0,False,6525.0,O:SPXW260323P06525000,9.3,0.03,10.8,0.03,16.1,-99.7,False,True,290.28333333333336
31709,23.03.2026 17:31:02 UTC+03:00,2026-03-23 10:31:02,2026-03-23,10:31,10,31,Monday,True,photos/photo_22694@23-03-2026_17-31-02.jpg,$SPX PUT HERO⚡️ STOP 🛑 6665-6655❌ للمضارب ادنى هالنقاط ⚡️ اي عوده بكسر 6620-6610 جميل❤️,SPX_PUT_HERO,"6665,6655,6620,6610",6665.0,6665.0,,,True,False,False,True,telegram_data/messages3.html,660.6,6606.0,-0.893,-59.0,False,6665.0,O:SPXW260323P06665000,36.81,64.41,99.87,21.95,171.3,-40.4,True,True,117.96666666666667
31734,23.03.2026 21:18:12 UTC+03:00,2026-03-23 14:18:12,2026-03-23,14:18,14,18,Monday,True,photos/photo_22713@23-03-2026_21-18-12.jpg,SPX(W) PUT HERO(⚡️اليوم مضاربي),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31736,23.03.2026 21:18:31 UTC+03:00,2026-03-23 14:18:31,2026-03-23,14:18,14,18,Monday,True,photos/photo_22715@23-03-2026_21-18-31.jpg,SPX(W) PUT HERO(⚡️اليوم مضاربي),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31738,23.03.2026 21:18:45 UTC+03:00,2026-03-23 14:18:45,2026-03-23,14:18,14,18,Monday,True,photos/photo_22717@23-03-2026_21-18-45.jpg,SPX(W) PUT HERO(⚡️اليوم مضاربي),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31768,24.03.2026 18:32:53 UTC+03:00,2026-03-24 11:32:53,2026-03-24,11:32,11,32,Tuesday,True,photos/photo_22738@24-03-2026_18-32-53.jpg,$SPX CALL HERO⚡️ ممنوع يكسر 6500-6510❌,SPX_CALL_ALERT,"6500,6510",6500.0,,,,True,False,False,False,telegram_data/messages3.html,655.345,6553.450000000001,0.816,53.5,True,6500.0,O:SPXW260324C06500000,87.0,55.82,95.12,51.5,9.3,-40.8,False,True,19.116666666666667
31807,25.03.2026 17:03:02 UTC+03:00,2026-03-25 10:03:02,2026-03-25,10:03,10,3,Wednesday,True,photos/photo_22761@25-03-2026_17-03-02.jpg,#US500 ⚡️ $SPX CALL HERO !!!⚡️ يفشل اغلاق ادنى 6555-6570⛔️ فاصل 15 د,SPX_CALL_ALERT,"6555,6570",6555.0,,6555.0,,True,False,False,False,telegram_data/messages3.html,656.83,6568.3,0.202,13.3,True,6555.0,O:SPXW260325C06555000,51.19,36.5,65.15,28.23,27.3,-44.9,False,True,219.96666666666667
31815,25.03.2026 20:38:29 UTC+03:00,2026-03-25 13:38:29,2026-03-25,13:38,13,38,Wednesday,True,photos/photo_22766@25-03-2026_20-38-29.jpg,$SPX ⚡️ تجاوز 6613 ينفجر call💚🔥💰,SPX_CALL_ALERT,6613,6613.0,,,,False,False,False,False,telegram_data/messages3.html,658.43,6584.299999999999,-0.436,-28.7,False,,,,,,,,,,,
31841,26.03.2026 18:00:26 UTC+03:00,2026-03-26 11:00:26,2026-03-26,11:00,11,0,Thursday,True,photos/photo_22787@26-03-2026_18-00-26.jpg,$SPX CALL HERO⚡️ STOP 🛑 6520 ❌ 15m,SPX_CALL_ALERT,6520,6520.0,6520.0,,,True,False,False,False,telegram_data/messages3.html,652.4,6524.0,0.061,4.0,True,6520.0,O:SPXW260326C06520000,34.03,0.04,40.0,0.03,17.5,-99.9,False,True,4.566666666666666
31844,26.03.2026 19:59:56 UTC+03:00,2026-03-26 12:59:56,2026-03-26,12:59,12,59,Thursday,True,photos/photo_22790@26-03-2026_19-59-56.jpg,$SPX CALL HERO⚡️ قابل للارتداد بشرط ⬇️ مناطق المحافظة 6470-6500⛔️,SPX_CALL_ALERT,"6470,6500",6470.0,,,,True,False,False,False,telegram_data/messages3.html,650.0299,6500.299,0.466,30.3,True,6470.0,O:SPXW260326C06470000,55.09,7.6,56.47,3.8,2.5,-93.1,False,True,1.0666666666666667
31877,27.03.2026 21:19:25 UTC+03:00,2026-03-27 14:19:25,2026-03-27,14:19,14,19,Friday,True,photos/photo_22810@27-03-2026_21-19-25.jpg,$SPX CALL HERO⚡️ STOP 🛑 6360-6370⛔️,SPX_CALL_ALERT,"6360,6370",6360.0,6360.0,,,True,False,False,False,telegram_data/messages3.html,636.105,6361.05,0.017,1.1,True,6360.0,O:SPXW260327C06360000,29.8,10.6,33.77,1.1,13.3,-96.3,False,True,23.583333333333332
31896,30.03.2026 10:05:19 UTC+03:00,2026-03-30 03:05:19,2026-03-30,03:05,3,5,Monday,True,photos/photo_22821@30-03-2026_10-05-19.jpg,#US500 ⚡️ #تحديث ⚡️ CALL | 30-MAR⚡️ STOP 🛑 6306-6300⛔️ https://www.tradingview.com/symbols/CAPITALCOM-US500/?utm_source=iosapp&utm_medium=share,SPX_CALL_ALERT,"6306,6300",6306.0,6306.0,,,False,False,False,False,telegram_data/messages3.html,,,,,,,,,,,,,,,,
31905,30.03.2026 17:23:27 UTC+03:00,2026-03-30 10:23:27,2026-03-30,10:23,10,23,Monday,True,photos/photo_22828@30-03-2026_17-23-27.jpg,$SPX ! CALL ⚡️ ⛔️دعوم ( 6360-6330 )⛔️ المحافظة عليها جيد للارتداد🟢 المهم العوده اعلى 6400 ممتاز 💰 خليك مضاربي واستفيد ⚡️,SPX_CALL_ALERT,"6360,6330,6400",6360.0,,,6400.0,False,False,False,True,telegram_data/messages3.html,636.28,6362.799999999999,0.044,2.8,True,6360.0,O:SPXW260330C06360000,38.8,0.05,53.26,0.02,37.3,-99.9,False,True,41.55
31961,31.03.2026 20:07:37 UTC+03:00,2026-03-31 13:07:37,2026-03-31,13:07,13,7,Tuesday,True,photos/photo_22861@31-03-2026_20-07-37.jpg,$SPX PUT HERO ⚡️ STOP 🛑 6528-6535 ⛔️,SPX_PUT_HERO,"6528,6535",6528.0,6528.0,,,True,False,False,False,telegram_data/messages3.html,647.56,6475.599999999999,-0.809,-52.4,False,,,,,,,,,,,
31991,31.03.2026 22:56:45 UTC+03:00,2026-03-31 15:56:45,2026-03-31,15:56,15,56,Tuesday,True,photos/photo_22890@31-03-2026_22-56-45.jpg,$SPX #تحديث ⚡️ PUT HERO⚡️ STOP 🛑 6550  ( يفشل اغلاق ساعة ) بشكل عام ادنى 6535-6545 ❤️,SPX_PUT_HERO,"6550,6535,6545",6550.0,6550.0,6535.0,,True,True,False,False,telegram_data/messages4.html,649.92,6499.2,-0.782,-50.8,False,6550.0,O:SPXW260331P06550000,25.2,22.4,30.07,19.1,19.3,-24.2,False,False,0.25
32006,01.04.2026 19:37:38 UTC+03:00,2026-04-01 12:37:38,2026-04-01,12:37,12,37,Wednesday,True,photos/photo_22898@01-04-2026_19-37-38.jpg,$SPX PUT HERO ⚡️ STOP 🛑 6635-6615⛔️,SPX_PUT_HERO,"6635,6615",6635.0,6635.0,,,True,False,False,False,telegram_data/messages4.html,657.67,6576.7,-0.886,-58.3,False,6635.0,O:SPXW260401P06635000,34.7,58.9,70.83,26.9,104.1,-22.5,True,False,107.36666666666666
32017,02.04.2026 04:56:25 UTC+03:00,2026-04-01 21:56:25,2026-04-01,21:56,21,56,Wednesday,True,photos/photo_22903@02-04-2026_04-56-25.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32019,02.04.2026 04:56:35 UTC+03:00,2026-04-01 21:56:35,2026-04-01,21:56,21,56,Wednesday,True,photos/photo_22905@02-04-2026_04-56-35.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32021,02.04.2026 04:56:41 UTC+03:00,2026-04-01 21:56:41,2026-04-01,21:56,21,56,Wednesday,True,photos/photo_22907@02-04-2026_04-56-41.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32059,02.04.2026 17:50:25 UTC+03:00,2026-04-02 10:50:25,2026-04-02,10:50,10,50,Thursday,True,photos/photo_22937@02-04-2026_17-50-25.jpg,$SPX ⚡️ #US500 ⚡️ #تحديث ⬇️ شخصياً بوت ( PUT )❤️ مناسب ادنى 6615 ❤️ قرارك دائماً ⚡️,SPX_PUT_ALERT,6615,6615.0,,6615.0,,False,False,False,False,telegram_data/messages4.html,653.8225,6538.225,-1.174,-76.8,False,6615.0,O:SPXW260402P06615000,60.65,33.9,67.6,32.3,11.5,-46.7,False,True,89.58333333333333
32064,02.04.2026 20:46:47 UTC+03:00,2026-04-02 13:46:47,2026-04-02,13:46,13,46,Thursday,True,photos/photo_22940@02-04-2026_20-46-47.jpg,$SPX PUT HERO❤️💰⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32095,02.04.2026 22:16:41 UTC+03:00,2026-04-02 15:16:41,2026-04-02,15:16,15,16,Thursday,True,photos/photo_22969@02-04-2026_22-16-41.jpg,$SPX PUT HERO⚡️ مناسب البوت ادنى 6585-6580❤️,SPX_PUT_HERO,"6585,6580",6585.0,,6585.0,,True,False,False,False,telegram_data/messages4.html,654.45,6544.5,-0.619,-40.5,False,6585.0,O:SPXW260402P06585000,16.7,3.0,20.1,1.75,20.4,-89.5,False,True,11.316666666666666
32142,06.04.2026 04:56:32 UTC+03:00,2026-04-05 21:56:32,2026-04-05,21:56,21,56,Sunday,True,photos/photo_22975@06-04-2026_04-56-32.jpg,#US500 ⚡️ PUT HERO⚡️ ⛔️مناسب أدنى 6610-6593⛔️,SPX_PUT_HERO,"6610,6593",6610.0,,6610.0,,True,False,False,False,telegram_data/messages4.html,,,,,,,,,,,,,,,,
32170,07.04.2026 20:38:45 UTC+03:00,2026-04-07 13:38:45,2026-04-07,13:38,13,38,Tuesday,True,photos/photo_22986@07-04-2026_20-38-45.jpg,$SPX PUT⚡️ ⛔️مناطق رفض 6610-6620⛔️,SPX_PUT_ALERT,"6610,6620",6610.0,,,,False,False,False,False,telegram_data/messages4.html,657.44,6574.400000000001,-0.541,-35.6,False,6610.0,O:SPXW260407P06610000,18.0,0.05,52.2,0.03,190.0,-99.8,True,True,76.25
32192,08.04.2026 18:23:34 UTC+03:00,2026-04-08 11:23:34,2026-04-08,11:23,11,23,Wednesday,True,photos/photo_23002@08-04-2026_18-23-34.jpg,$SPX ⚡️ #تحديث ⚡️ سحبنا البوت من وين!! نزول -57 نقطة💰 هنا نقطة الدعم⛔️ 6740⛔️ كسرها باغلاق ربع ساعة سوف يكون ضغط سلبي📈 نستهدف 6720-6700-6670🎯 وبعدين المؤشر صعد 170+✅ انت صاحي تاخذ كول (call)!!!!!!!! ؟,SPX_CALL_ALERT,"6740,6720,6700,6670",6740.0,,,,False,False,False,False,telegram_data/messages4.html,673.52,6735.2,-0.071,-4.8,False,6740.0,O:SPXW260408C06740000,26.5,39.05,50.6,16.94,90.9,-36.1,True,False,172.43333333333334
32215,08.04.2026 20:51:24 UTC+03:00,2026-04-08 13:51:24,2026-04-08,13:51,13,51,Wednesday,True,photos/photo_23025@08-04-2026_20-51-24.jpg,$SPX PUT HERO⚡️ ⛔️مستويات 6835-6810⛔️ درجــــــــات الحــــــــــذر⚡️,SPX_PUT_HERO,"6835,6810",6835.0,,,,True,False,False,False,telegram_data/messages4.html,675.61,6756.1,-1.168,-78.9,False,6830.0,O:SPXW260408P06830000,49.67,50.04,76.05,40.92,53.1,-17.6,True,False,68.6
