msg_id,timestamp_raw,timestamp_et,date_et,time_et,hour_et,minute_et,day_of_week,has_image,image_file,text,msg_type,spx_levels,main_level,stop_level,below_level,above_level,is_hero,has_hourly_stop,has_daily_stop,is_scalper,source_file
30121,06.02.2026 17:55:14 UTC+03:00,2026-02-06 09:55:14,2026-02-06,09:55,9,55,Friday,True,photos/photo_21602@06-02-2026_17-55-14.jpg,$SPX ( PUT HERO )⚡️ شخصياً⛔️ أدنى 6920-6900 بضارب بوت ☑️,SPX_PUT_HERO,"6920,6900",6920.0,,6920.0,,True,False,False,False,telegram_data/messages2.html
30135,06.02.2026 18:53:48 UTC+03:00,2026-02-06 10:53:48,2026-02-06,10:53,10,53,Friday,True,photos/photo_21610@06-02-2026_18-53-48.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30139,06.02.2026 19:53:13 UTC+03:00,2026-02-06 11:53:13,2026-02-06,11:53,11,53,Friday,True,photos/photo_21613@06-02-2026_19-53-13.jpg,$SPX ( PUT HERO )⚡️ STOP 🛑 6920-6915 ❌,SPX_PUT_HERO,"6920,6915",6920.0,6920.0,,,True,False,False,False,telegram_data/messages2.html
30140,06.02.2026 20:09:41 UTC+03:00,2026-02-06 12:09:41,2026-02-06,12:09,12,9,Friday,True,photos/photo_21614@06-02-2026_20-09-41.jpg,$SPX البوت يفضل بكسر نقطة 6888⛔️ غير ذالك يستمر إيجابي والى الرفض⚡️,SPX_ANALYSIS,6888,6888.0,,,,False,False,False,False,telegram_data/messages2.html
30141,06.02.2026 20:37:09 UTC+03:00,2026-02-06 12:37:09,2026-02-06,12:37,12,37,Friday,True,photos/photo_21615@06-02-2026_20-37-09.jpg,$SPX ⚡️ المحور عندنا 6935⛔️ بشكل عام اغلاق يومي أعلاها إيجابي💚 وغير ذالك مازال سلبي ❤️,SPX_ANALYSIS,6935,6935.0,,,,False,False,True,False,telegram_data/messages2.html
30143,06.02.2026 20:55:08 UTC+03:00,2026-02-06 12:55:08,2026-02-06,12:55,12,55,Friday,True,photos/photo_21617@06-02-2026_20-55-08.jpg,⚡️ $SPX ( 6935-6925 )⛔️,SPX_ANALYSIS,"6935,6925",6935.0,,,,False,False,False,False,telegram_data/messages2.html
30150,07.02.2026 00:07:50 UTC+03:00,2026-02-06 16:07:50,2026-02-06,16:07,16,7,Friday,True,photos/photo_21621@07-02-2026_00-07-50.jpg,$SPX ⚡️اغلاق أدنى 6936⛔️ نتابع الأسبوع القادم📈,SPX_ANALYSIS,6936,6936.0,,6936.0,,False,False,False,False,telegram_data/messages2.html
30173,09.02.2026 09:31:44 UTC+03:00,2026-02-09 01:31:44,2026-02-09,01:31,1,31,Monday,True,photos/photo_21623@09-02-2026_09-31-44.jpg,#US500 #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30175,09.02.2026 11:29:26 UTC+03:00,2026-02-09 03:29:26,2026-02-09,03:29,3,29,Monday,True,photos/photo_21624@09-02-2026_11-29-26.jpg,#US500 البوت مناسب بكسر 6930-6920⛔️,SPX_ANALYSIS,"6930,6920",6930.0,,,,False,False,False,False,telegram_data/messages2.html
30178,09.02.2026 18:26:54 UTC+03:00,2026-02-09 10:26:54,2026-02-09,10:26,10,26,Monday,True,photos/photo_21627@09-02-2026_18-26-54.jpg,$SPX PUT HERO⚡️ مناسب للمضارب ادنى 6960-6955⛔️,SPX_PUT_HERO,"6960,6955",6960.0,,6960.0,,True,False,False,True,telegram_data/messages2.html
30180,09.02.2026 18:48:52 UTC+03:00,2026-02-09 10:48:52,2026-02-09,10:48,10,48,Monday,True,photos/photo_21628@09-02-2026_18-48-52.jpg,⚡️ $SPX #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30181,09.02.2026 19:36:08 UTC+03:00,2026-02-09 11:36:08,2026-02-09,11:36,11,36,Monday,True,photos/photo_21629@09-02-2026_19-36-08.jpg,$SPX #تحديث ⚡️ بكل الأحوال لا إيجابية إلا بإغلاق يومي أعلى 7000$🟢 غير ذالك مازال سلبي جداً 🔴,SPX_UPDATE,7000,7000.0,,,7000.0,False,False,False,False,telegram_data/messages2.html
30182,09.02.2026 20:05:43 UTC+03:00,2026-02-09 12:05:43,2026-02-09,12:05,12,5,Monday,True,photos/photo_21630@09-02-2026_20-05-43.jpg,$SPX ⚡️ اغلاق أعلى 7000 يتغير الاتجاه 🟢 غير ذالك مازال سلبي🔴,SPX_ANALYSIS,7000,7000.0,,,7000.0,False,False,False,False,telegram_data/messages2.html
30183,09.02.2026 20:47:12 UTC+03:00,2026-02-09 12:47:12,2026-02-09,12:47,12,47,Monday,True,photos/photo_21631@09-02-2026_20-47-12.jpg,$SPX #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30185,09.02.2026 23:40:53 UTC+03:00,2026-02-09 15:40:53,2026-02-09,15:40,15,40,Monday,True,photos/photo_21633@09-02-2026_23-40-53.jpg,$SPX ⚡️ بحال كسر نقطة 6953-6950❤️,SPX_ANALYSIS,"6953,6950",6953.0,,,,False,False,False,False,telegram_data/messages2.html
30207,10.02.2026 17:41:58 UTC+03:00,2026-02-10 09:41:58,2026-02-10,09:41,9,41,Tuesday,True,photos/photo_21655@10-02-2026_17-41-58.jpg,$SPX PUT HERO⚡️ ادنى نقاط 6995-6985⛔️ البوت يتفاعل بكسر 6950 🩸,SPX_PUT_HERO,"6995,6985,6950",6995.0,,,,True,False,False,False,telegram_data/messages2.html
30209,10.02.2026 18:14:41 UTC+03:00,2026-02-10 10:14:41,2026-02-10,10:14,10,14,Tuesday,True,photos/photo_21657@10-02-2026_18-14-41.jpg,⛔️ $SPX #تحديث ⚡️ مناطق الرفض ( 7000-6995 )⚠️ ادناها ضارب PUT❤️,SPX_PUT_ALERT,"7000,6995",7000.0,,,,False,False,False,False,telegram_data/messages2.html
30210,10.02.2026 19:19:09 UTC+03:00,2026-02-10 11:19:09,2026-02-10,11:19,11,19,Tuesday,True,photos/photo_21658@10-02-2026_19-19-09.jpg,$SPX #تحديث ⚡️ البوت سريع جداً بكسر 6953❤️ غير ذالك عرضي ⛔️,SPX_UPDATE,6953,6953.0,,,,False,False,False,False,telegram_data/messages2.html
30239,11.02.2026 16:40:29 UTC+03:00,2026-02-11 08:40:29,2026-02-11,08:40,8,40,Wednesday,True,photos/photo_21683@11-02-2026_16-40-29.jpg,#US500 ⚡️  PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30242,11.02.2026 17:34:46 UTC+03:00,2026-02-11 09:34:46,2026-02-11,09:34,9,34,Wednesday,True,photos/photo_21686@11-02-2026_17-34-46.jpg,$SPX #تحديث ⚡️⬇️ شخصياً أدنى 7015-7000 (PUT)⛔️ قـرارك☑️,SPX_PUT_ALERT,"7015,7000",7015.0,,7015.0,,False,False,False,False,telegram_data/messages2.html
30255,11.02.2026 19:58:51 UTC+03:00,2026-02-11 11:58:51,2026-02-11,11:58,11,58,Wednesday,True,photos/photo_21690@11-02-2026_19-58-51.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30257,11.02.2026 22:42:05 UTC+03:00,2026-02-11 14:42:05,2026-02-11,14:42,14,42,Wednesday,True,photos/photo_21691@11-02-2026_22-42-05.jpg,SPX(W) PUT HERO⚡️11-FEB,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30258,11.02.2026 22:42:06 UTC+03:00,2026-02-11 14:42:06,2026-02-11,14:42,14,42,Wednesday,True,photos/photo_21692@11-02-2026_22-42-06.jpg,SPX(W) PUT HERO⚡️11-FEB,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30259,11.02.2026 22:42:06 UTC+03:00,2026-02-11 14:42:06,2026-02-11,14:42,14,42,Wednesday,True,photos/photo_21693@11-02-2026_22-42-06.jpg,SPX(W) PUT HERO⚡️11-FEB,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30328,12.02.2026 16:39:59 UTC+03:00,2026-02-12 08:39:59,2026-02-12,08:39,8,39,Thursday,True,photos/photo_21758@12-02-2026_16-39-59.jpg,#US500 #تحديث 🔴نقطة دخول البوت كسر 6953.3❤️ وأعلاها ايجابي إلى مناطق رفض امس⚡️,SPX_UPDATE,6953,6953.0,,,,False,False,False,False,telegram_data/messages2.html
30335,12.02.2026 21:38:21 UTC+03:00,2026-02-12 13:38:21,2026-02-12,13:38,13,38,Thursday,True,photos/photo_21763@12-02-2026_21-38-21.jpg,$SPX CALL HERO⚡️ بشرط تجاوز نقطة 6860⚡️,SPX_CALL_ALERT,6860,6860.0,,,,True,False,False,False,telegram_data/messages2.html
30336,12.02.2026 21:47:18 UTC+03:00,2026-02-12 13:47:18,2026-02-12,13:47,13,47,Thursday,True,photos/photo_21764@12-02-2026_21-47-18.jpg,$SPX #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30338,12.02.2026 21:52:33 UTC+03:00,2026-02-12 13:52:33,2026-02-12,13:52,13,52,Thursday,True,photos/photo_21765@12-02-2026_21-52-33.jpg,$SPX #تحديث فاصل 5 دقايق اغلاق اعلى 6870-6875 ينفجر الكول إلى 6890-6900💙,SPX_UPDATE,"6870,6875,6890,6900",6870.0,,,6870.0,False,False,False,False,telegram_data/messages2.html
30340,12.02.2026 22:53:32 UTC+03:00,2026-02-12 14:53:32,2026-02-12,14:53,14,53,Thursday,True,photos/photo_21767@12-02-2026_22-53-32.jpg,$SPX #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30398,13.02.2026 17:51:07 UTC+03:00,2026-02-13 09:51:07,2026-02-13,09:51,9,51,Friday,True,photos/photo_21817@13-02-2026_17-51-07.jpg,$SPX PUT HERO⚡️ شخصياً ادنى 6867-6857 ⛔️ مناسب لمضارب البوت❤️,SPX_PUT_HERO,"6867,6857",6867.0,,6867.0,,True,False,False,True,telegram_data/messages2.html
30404,13.02.2026 18:39:22 UTC+03:00,2026-02-13 10:39:22,2026-02-13,10:39,10,39,Friday,True,photos/photo_21822@13-02-2026_18-39-22.jpg,$SPX PUT HERO⚡️ ⛔️مناسب ادنى 6878⛔️,SPX_PUT_HERO,6878,6878.0,,6878.0,,True,False,False,False,telegram_data/messages2.html
30408,13.02.2026 20:18:19 UTC+03:00,2026-02-13 12:18:19,2026-02-13,12:18,12,18,Friday,True,photos/photo_21825@13-02-2026_20-18-19.jpg,$SPX (PUT HERO)⚡️ يفشــل باغلاق ساعة أعلى 6880❌ ضارب واستفيد ⛔️,SPX_PUT_HERO,6880,6880.0,,,6880.0,True,True,False,False,telegram_data/messages2.html
30409,13.02.2026 20:18:19 UTC+03:00,2026-02-13 12:18:19,2026-02-13,12:18,12,18,Friday,True,photos/photo_21826@13-02-2026_20-18-19.jpg,$SPX ⚡️PUT HERO⚡️ ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30452,16.02.2026 13:14:13 UTC+03:00,2026-02-16 05:14:13,2026-02-16,05:14,5,14,Monday,True,photos/photo_21855@16-02-2026_13-14-13.jpg,#US500 #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30462,16.02.2026 16:02:42 UTC+03:00,2026-02-16 08:02:42,2026-02-16,08:02,8,2,Monday,True,photos/photo_21856@16-02-2026_16-02-42.jpg,#US500 #تحديث ⚡️ تداول ادنى 6850-6840 جميل البوت ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,SPX_UPDATE,"6850,6840",6850.0,,6850.0,,False,False,False,False,telegram_data/messages2.html
30469,17.02.2026 04:30:27 UTC+03:00,2026-02-16 20:30:27,2026-02-16,20:30,20,30,Monday,True,photos/photo_21861@17-02-2026_04-30-27.jpg,#US500 أدنى 6881-6868 مناسب البوت❤️,SPX_ANALYSIS,"6881,6868",6881.0,,6881.0,,False,False,False,False,telegram_data/messages2.html
30476,17.02.2026 17:43:07 UTC+03:00,2026-02-17 09:43:07,2026-02-17,09:43,9,43,Tuesday,True,photos/photo_21868@17-02-2026_17-43-07.jpg,#US500 ⚡️ #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30484,17.02.2026 19:17:42 UTC+03:00,2026-02-17 11:17:42,2026-02-17,11:17,11,17,Tuesday,False,,#US500 ⚡️ تحديث ؟,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30485,17.02.2026 19:30:00 UTC+03:00,2026-02-17 11:30:00,2026-02-17,11:30,11,30,Tuesday,True,photos/photo_21873@17-02-2026_19-30-00.jpg,#US500 ⛔️ ⚡️ منـاطق الرفض⚡️6868-6855⚡️,SPX_ANALYSIS,"6868,6855",6868.0,,,,False,False,False,False,telegram_data/messages2.html
30486,17.02.2026 19:30:00 UTC+03:00,2026-02-17 11:30:00,2026-02-17,11:30,11,30,Tuesday,True,photos/photo_21874@17-02-2026_19-30-00.jpg,$SPX ( PUT HERO )⛔️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30490,17.02.2026 21:44:52 UTC+03:00,2026-02-17 13:44:52,2026-02-17,13:44,13,44,Tuesday,False,,#US500 ⚡️ $SPX تحديث ؟,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30491,17.02.2026 22:02:36 UTC+03:00,2026-02-17 14:02:36,2026-02-17,14:02,14,2,Tuesday,True,photos/photo_21876@17-02-2026_22-02-36.jpg,$SPX ⚡️الرفض 6880-6870⛔️ ادناها ضارب بوت,SPX_ANALYSIS,"6880,6870",6880.0,,,,False,False,False,False,telegram_data/messages2.html
30492,17.02.2026 22:02:36 UTC+03:00,2026-02-17 14:02:36,2026-02-17,14:02,14,2,Tuesday,True,photos/photo_21877@17-02-2026_22-02-36.jpg,$SPX ( PUT HERO )⛔️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30500,18.02.2026 15:00:50 UTC+03:00,2026-02-18 07:00:50,2026-02-18,07:00,7,0,Wednesday,True,photos/photo_21881@18-02-2026_15-00-50.jpg,#US500 ⚡️ #تحديث ⚡️ مناطق الرفض 6917-6905⛔️ ادناها البوت مناسب للمضارب🔥,SPX_UPDATE,"6917,6905",6917.0,,,,False,False,False,True,telegram_data/messages2.html
30505,18.02.2026 17:47:25 UTC+03:00,2026-02-18 09:47:25,2026-02-18,09:47,9,47,Wednesday,False,,🔥 #تحديث !!!! $SPX ⚡️ التفاعلللللللل وين ؟,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30506,18.02.2026 19:21:40 UTC+03:00,2026-02-18 11:21:40,2026-02-18,11:21,11,21,Wednesday,True,photos/photo_21885@18-02-2026_19-21-40.jpg,$SPX ⚡️ ادنى نقاط 6925-6915 مناسب للمضارب,SPX_ANALYSIS,"6925,6915",6925.0,,,,False,False,False,True,telegram_data/messages2.html
30507,18.02.2026 19:21:40 UTC+03:00,2026-02-18 11:21:40,2026-02-18,11:21,11,21,Wednesday,True,photos/photo_21886@18-02-2026_19-21-40.jpg,شخصـياً⬇️ $SPX (PUT HERO⚡️)⛔️ الوقف ساعة أعلى 6915-6925❌ ويفضل كسر 6881 يعطينا🩸💰,SPX_PUT_HERO,"6915,6925,6881",6915.0,,,6915.0,True,False,False,False,telegram_data/messages2.html
30552,19.02.2026 11:57:39 UTC+03:00,2026-02-19 03:57:39,2026-02-19,03:57,3,57,Thursday,True,photos/photo_21922@19-02-2026_11-57-39.jpg,#US500 #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30555,19.02.2026 18:22:05 UTC+03:00,2026-02-19 10:22:05,2026-02-19,10:22,10,22,Thursday,True,photos/photo_21923@19-02-2026_18-22-05.jpg,$SPX ⚡️ #تحديث ⚡️ كسـر 6840 البوت يتفاعل❤️💰 ادنى نقاط 6900-6890 مازال سلبي🩸,SPX_UPDATE,"6840,6900,6890",6840.0,,,,False,False,False,False,telegram_data/messages2.html
30569,19.02.2026 21:08:57 UTC+03:00,2026-02-19 13:08:57,2026-02-19,13:08,13,8,Thursday,True,photos/photo_21933@19-02-2026_21-08-57.jpg,SPX(SPXW) PUT HERO DAY 19-FEB ( مضاربي⚡️),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages2.html
30571,19.02.2026 21:09:03 UTC+03:00,2026-02-19 13:09:03,2026-02-19,13:09,13,9,Thursday,True,photos/photo_21935@19-02-2026_21-09-03.jpg,SPX(SPXW) PUT HERO DAY 19-FEB ( مضاربي⚡️),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages2.html
30573,19.02.2026 21:09:10 UTC+03:00,2026-02-19 13:09:10,2026-02-19,13:09,13,9,Thursday,True,photos/photo_21937@19-02-2026_21-09-10.jpg,SPX(SPXW) PUT HERO DAY 19-FEB ( مضاربي⚡️),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages2.html
30575,19.02.2026 21:09:16 UTC+03:00,2026-02-19 13:09:16,2026-02-19,13:09,13,9,Thursday,True,photos/photo_21939@19-02-2026_21-09-16.jpg,SPX(SPXW) PUT HERO DAY 19-FEB ( مضاربي⚡️),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages2.html
30577,19.02.2026 21:09:24 UTC+03:00,2026-02-19 13:09:24,2026-02-19,13:09,13,9,Thursday,True,photos/photo_21941@19-02-2026_21-09-24.jpg,SPX(SPXW) PUT HERO DAY 19-FEB ( مضاربي⚡️),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages2.html
30579,19.02.2026 21:09:32 UTC+03:00,2026-02-19 13:09:32,2026-02-19,13:09,13,9,Thursday,True,photos/photo_21943@19-02-2026_21-09-32.jpg,SPX(SPXW) PUT HERO DAY 19-FEB ( مضاربي⚡️),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages2.html
30581,19.02.2026 21:10:19 UTC+03:00,2026-02-19 13:10:19,2026-02-19,13:10,13,10,Thursday,True,photos/photo_21945@19-02-2026_21-10-19.jpg,SPX(SPXW) PUT HERO DAY 19-FEB ( مضاربي⚡️),SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages2.html
30585,19.02.2026 22:26:11 UTC+03:00,2026-02-19 14:26:11,2026-02-19,14:26,14,26,Thursday,False,,$SPX ⚡️ #تحديث !!!!!! تفاااااااااااعلللللللللل🔥🤩,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30586,19.02.2026 22:31:36 UTC+03:00,2026-02-19 14:31:36,2026-02-19,14:31,14,31,Thursday,True,photos/photo_21948@19-02-2026_22-31-36.jpg,$SPX ⚡️ أدنى 6870 ضارب PUT⛔️,SPX_PUT_ALERT,6870,6870.0,,6870.0,,False,False,False,False,telegram_data/messages2.html
30588,19.02.2026 23:46:24 UTC+03:00,2026-02-19 15:46:24,2026-02-19,15:46,15,46,Thursday,True,photos/photo_21949@19-02-2026_23-46-24.jpg,$SPX (W) PUT HERO| 19 اليوم⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30590,19.02.2026 23:46:31 UTC+03:00,2026-02-19 15:46:31,2026-02-19,15:46,15,46,Thursday,True,photos/photo_21951@19-02-2026_23-46-31.jpg,$SPX (W) PUT HERO| 19 اليوم⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30601,20.02.2026 14:09:25 UTC+03:00,2026-02-20 06:09:25,2026-02-20,06:09,6,9,Friday,True,photos/photo_21957@20-02-2026_14-09-25.jpg,#US500 ⚡️ #تحديث أدنى 6915-6900 مازال سلبي❤️,SPX_UPDATE,"6915,6900",6915.0,,6915.0,,False,False,False,False,telegram_data/messages2.html
30613,20.02.2026 18:40:52 UTC+03:00,2026-02-20 10:40:52,2026-02-20,10:40,10,40,Friday,True,photos/photo_21962@20-02-2026_18-40-52.jpg,$SPX ⚡️ من عند منطقة الرفض 6911.18⛔️ ادناها البوت مازال جيد ومناسب للمضارب,SPX_ANALYSIS,6911,6911.0,,,,False,False,False,True,telegram_data/messages2.html
30614,20.02.2026 19:11:03 UTC+03:00,2026-02-20 11:11:03,2026-02-20,11:11,11,11,Friday,True,photos/photo_21963@20-02-2026_19-11-03.jpg,$SPX !!!! اغلاق ساعة اعلى 6921-6930💚 غير ذالك مازال سلبي ومناسب البوت❤️,SPX_ANALYSIS,"6921,6930",6921.0,,,6921.0,False,True,False,False,telegram_data/messages2.html
30615,20.02.2026 19:11:24 UTC+03:00,2026-02-20 11:11:24,2026-02-20,11:11,11,11,Friday,True,photos/photo_21964@20-02-2026_19-11-24.jpg,$SPX PUT HERO ⚡️ STOP 🛑 6920,SPX_PUT_HERO,6920,6920.0,6920.0,,,True,False,False,False,telegram_data/messages2.html
30618,20.02.2026 20:07:08 UTC+03:00,2026-02-20 12:07:08,2026-02-20,12:07,12,7,Friday,True,photos/photo_21967@20-02-2026_20-07-08.jpg,$SPX ⚡️ يفشل باغلاق يومي أعلى 6920-6930⛔️,SPX_ANALYSIS,"6920,6930",6920.0,,,6920.0,False,False,True,False,telegram_data/messages2.html
30623,20.02.2026 20:42:07 UTC+03:00,2026-02-20 12:42:07,2026-02-20,12:42,12,42,Friday,True,photos/photo_21969@20-02-2026_20-42-07.jpg,$SPX ⚡️ #تحديث ⚡️ تداول أدنى 6860-6840 البوت جميل❤️ نستهدف 6815-6800-6775💰,SPX_UPDATE,"6860,6840,6815,6800,6775",6860.0,,6860.0,,False,False,False,False,telegram_data/messages2.html
30647,20.02.2026 21:50:16 UTC+03:00,2026-02-20 13:50:16,2026-02-20,13:50,13,50,Friday,False,,تحديث سرييع !!! $SPX !!! ؟ تفاعلللللللللللل🔥💰🤩,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30656,20.02.2026 22:07:28 UTC+03:00,2026-02-20 14:07:28,2026-02-20,14:07,14,7,Friday,True,photos/photo_21972@20-02-2026_22-07-28.jpg,$SPX PUT HERO⚡️ نفس الوقف أعلى 6920-6930⛔️ ضارب واستفيد ادناها👌🏻,SPX_PUT_HERO,"6920,6930",6920.0,,,6920.0,True,False,False,False,telegram_data/messages2.html
30682,23.02.2026 03:14:56 UTC+03:00,2026-02-22 19:14:56,2026-02-22,19:14,19,14,Sunday,True,photos/photo_21981@23-02-2026_03-14-56.jpg,#US500 ⚡️ #تحديث ⚡️ ( US500 )⬇️ هذا رابط سباكس خارج السوق ⚡️ https://www.tradingview.com/symbols/CAPITALCOM-US500/?utm_source=iosapp&utm_medium=share,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30702,23.02.2026 14:34:00 UTC+03:00,2026-02-23 06:34:00,2026-02-23,06:34,6,34,Monday,True,photos/photo_21987@23-02-2026_14-34-00.jpg,#US500 ⚡️ مناسب البوت للمضارب أدنى 6920-6900⛔️ ويفضل مع الافتتاح اول نصف ساعة,SPX_ANALYSIS,"6920,6900",6920.0,,6920.0,,False,False,False,True,telegram_data/messages2.html
30708,23.02.2026 17:49:14 UTC+03:00,2026-02-23 09:49:14,2026-02-23,09:49,9,49,Monday,True,photos/photo_21990@23-02-2026_17-49-14.jpg,$SPX (W) PUT | HERO⚡️ مناسب نفس الوقف ⬇️ ادنى نقاط 6920-6930 سلبي❤️,SPX_PUT_ALERT,"6920,6930",6920.0,,,,True,False,False,False,telegram_data/messages2.html
30748,23.02.2026 21:41:10 UTC+03:00,2026-02-23 13:41:10,2026-02-23,13:41,13,41,Monday,True,photos/photo_22025@23-02-2026_21-41-10.jpg,$SPX ⚡️PUT HERO⚡️ يفشل اغلاق ساعة أعلى 6865⛔️ للمضارب🔥,SPX_PUT_HERO,6865,6865.0,,,6865.0,True,True,False,True,telegram_data/messages2.html
30753,24.02.2026 00:10:41 UTC+03:00,2026-02-23 16:10:41,2026-02-23,16:10,16,10,Monday,True,photos/photo_22029@24-02-2026_00-10-41.jpg,❤️ $SPX #تحديث ⚡️ مازال سلبي والأهداف ⬇️ 6770-6720-6700-6680-6650,SPX_UPDATE,"6770,6720,6700,6680,6650",6770.0,,,,False,False,False,False,telegram_data/messages2.html
30761,24.02.2026 08:48:28 UTC+03:00,2026-02-24 00:48:28,2026-02-24,00:48,0,48,Tuesday,True,photos/photo_22034@24-02-2026_08-48-28.jpg,#US500 #تحديث للمضارب البوت ⚡️ أدنى 6888-6877 مناسب👌🏻,SPX_UPDATE,"6888,6877",6888.0,,6888.0,,False,False,False,True,telegram_data/messages2.html
30769,24.02.2026 18:03:04 UTC+03:00,2026-02-24 10:03:04,2026-02-24,10:03,10,3,Tuesday,True,photos/photo_22039@24-02-2026_18-03-04.jpg,$SPX PUT HERO⚡️ ادنى نقاط 6888-6875 مناسب البوت للمضارب ❤️,SPX_PUT_HERO,"6888,6875",6888.0,,,,True,False,False,True,telegram_data/messages2.html
30770,24.02.2026 18:31:35 UTC+03:00,2026-02-24 10:31:35,2026-02-24,10:31,10,31,Tuesday,False,,$SPX #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30771,24.02.2026 18:36:41 UTC+03:00,2026-02-24 10:36:41,2026-02-24,10:36,10,36,Tuesday,True,photos/photo_22040@24-02-2026_18-36-41.jpg,$SPX #تحديث نفس مناطق الرفض السابقة⛔️ بوت للمضارب ⚡️,SPX_UPDATE,,,,,,False,False,False,True,telegram_data/messages2.html
30772,24.02.2026 19:18:40 UTC+03:00,2026-02-24 11:18:40,2026-02-24,11:18,11,18,Tuesday,True,photos/photo_22041@24-02-2026_19-18-40.jpg,$SPX PUT HERO⚡️ مناسب أدنى 6920-6900⛔️,SPX_PUT_HERO,"6920,6900",6920.0,,6920.0,,True,False,False,False,telegram_data/messages2.html
30776,24.02.2026 20:38:14 UTC+03:00,2026-02-24 12:38:14,2026-02-24,12:38,12,38,Tuesday,True,photos/photo_22043@24-02-2026_20-38-14.jpg,$SPX يفشل اغلاق يومي اعلى 6920⛔️ وأدناها مازال البوت مناسب ❤️,SPX_ANALYSIS,6920,6920.0,,,6920.0,False,False,True,False,telegram_data/messages2.html
30777,24.02.2026 20:38:14 UTC+03:00,2026-02-24 12:38:14,2026-02-24,12:38,12,38,Tuesday,True,photos/photo_22044@24-02-2026_20-38-14.jpg,$SPX PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages2.html
30786,25.02.2026 05:18:56 UTC+03:00,2026-02-24 21:18:56,2026-02-24,21:18,21,18,Tuesday,True,photos/photo_22049@25-02-2026_05-18-56.jpg,#US500 ⚡️ #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages2.html
30788,25.02.2026 15:57:45 UTC+03:00,2026-02-25 07:57:45,2026-02-25,07:57,7,57,Wednesday,True,photos/photo_22050@25-02-2026_15-57-45.jpg,#US500 ⚡️ #تحديث نفس النقاط السابقة للمضارب⛔️ ادنى 6940-6930-6920 مناسب لمضارب البوت وبحذر⚡️,SPX_UPDATE,"6940,6930,6920",6940.0,,6940.0,,False,False,False,True,telegram_data/messages2.html
30790,25.02.2026 17:43:11 UTC+03:00,2026-02-25 09:43:11,2026-02-25,09:43,9,43,Wednesday,True,photos/photo_22052@25-02-2026_17-43-11.jpg,$SPX PUT HERO⚡️ مناسب ادنى 6950-6940⛔️ يفضل كسر 6910-6900 يعطينا💰,SPX_PUT_HERO,"6950,6940,6910,6900",6950.0,,6950.0,,True,False,False,False,telegram_data/messages2.html
